id_estudiante;Fecha Texto;Hora;Minuto;ap_device_config_name;ap_group;ap_lan_mac;client_device_type;client_radio_mode;client_role;clientrssi;place;operational_mode;Programa;radio_type;signal;snmp_uptime;snr;Hora completa texto
Estudiante 342;24/02/2020;19;48;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Android;n;R_General_SinGP;25;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-42;160581;25;7:48 pm
Estudiante 342;24/02/2020;19;49;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Android;n;R_General_SinGP;25;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-42;160714;25;7:49 pm
Estudiante 342;28/01/2020;9;29;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Android;n;R_General_SinGP;38;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-65;5136646;38;9:29 am
Estudiante 105;13/02/2020;16;14;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Android;n;Role_Invitados;19;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-67;6543351;19;4:14 pm
Estudiante 35;28/02/2020;10;53;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Huawei TRT-L53;n;R_General_SinGP;34;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-64;62425;34;10:53 am
Estudiante 635;20/01/2020;10;4;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General;13;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-84;4447544;13;10:04 am
Estudiante 9;20/02/2020;9;44;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;43;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-53;7124757;43;9:44 am
Estudiante 9;20/02/2020;9;54;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;43;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-54;7125360;43;9:54 am
Estudiante 9;20/02/2020;10;4;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;43;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-56;7125961;43;10:04 am
Estudiante 9;21/02/2020;11;14;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;36;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-61;42098;36;11:14 am
Estudiante 9;21/02/2020;11;24;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;36;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-48;42690;36;11:24 am
Estudiante 56;24/02/2020;7;28;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;19;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-64;116177;19;7:28 am
Estudiante 56;24/02/2020;7;29;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;19;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-61;116293;19;7:29 am
Estudiante 56;24/02/2020;7;33;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;45;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-59;116476;45;7:33 am
Estudiante 56;24/02/2020;7;34;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;19;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-57;116589;19;7:34 am
Estudiante 56;24/02/2020;7;38;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;39;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-61;116775;39;7:38 am
Estudiante 56;24/02/2020;7;39;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;39;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-57;116891;39;7:39 am
Estudiante 25;28/02/2020;10;45;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Linux;n;R_General_SinGP;44;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-60;61939;44;10:45 am
Estudiante 635;4/03/2020;20;23;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;51;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-52;528622;51;8:23 pm
Estudiante 635;4/03/2020;20;25;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;44;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;528737;44;8:25 pm
Estudiante 635;4/03/2020;20;28;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;44;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;528922;44;8:28 pm
Estudiante 635;4/03/2020;20;30;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;529036;42;8:30 pm
Estudiante 635;4/03/2020;20;33;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;529224;42;8:33 pm
Estudiante 635;4/03/2020;20;35;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;529337;42;8:35 pm
Estudiante 635;4/03/2020;20;38;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;529521;42;8:38 pm
Estudiante 635;4/03/2020;20;40;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;529636;43;8:40 pm
Estudiante 635;4/03/2020;20;43;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-55;529822;43;8:43 pm
Estudiante 635;4/03/2020;20;45;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;41;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-55;529936;41;8:45 pm
Estudiante 635;4/03/2020;20;48;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;41;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;530122;41;8:48 pm
Estudiante 635;4/03/2020;20;50;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;41;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-55;530236;41;8:50 pm
Estudiante 635;4/03/2020;20;53;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;41;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;530422;41;8:53 pm
Estudiante 635;4/03/2020;20;55;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;530536;43;8:55 pm
Estudiante 635;4/03/2020;20;58;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;530722;43;8:58 pm
Estudiante 635;4/03/2020;21;0;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;530839;43;9:00 pm
Estudiante 635;4/03/2020;21;3;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;531022;43;9:03 pm
Estudiante 635;4/03/2020;21;5;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;531137;43;9:05 pm
Estudiante 635;4/03/2020;21;8;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;531321;43;9:08 pm
Estudiante 635;4/03/2020;21;10;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;531437;43;9:10 pm
Estudiante 635;4/03/2020;21;13;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;531623;43;9:13 pm
Estudiante 635;4/03/2020;21;15;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;531735;42;9:15 pm
Estudiante 635;4/03/2020;21;18;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;531921;42;9:18 pm
Estudiante 635;4/03/2020;21;20;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;532036;42;9:20 pm
Estudiante 635;4/03/2020;21;23;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;532222;42;9:23 pm
Estudiante 635;4/03/2020;21;25;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;532336;42;9:25 pm
Estudiante 635;4/03/2020;21;28;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;532521;42;9:28 pm
Estudiante 635;4/03/2020;21;30;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;532638;42;9:30 pm
Estudiante 635;4/03/2020;21;33;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-55;532822;42;9:33 pm
Estudiante 635;4/03/2020;21;35;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;532936;42;9:35 pm
Estudiante 635;4/03/2020;21;38;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;533121;42;9:38 pm
Estudiante 635;4/03/2020;21;40;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;533236;42;9:40 pm
Estudiante 635;4/03/2020;21;43;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;42;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-54;533421;42;9:43 pm
Estudiante 635;4/03/2020;21;45;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;41;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;533536;41;9:45 pm
Estudiante 635;4/03/2020;21;48;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;41;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-52;533721;41;9:48 pm
Estudiante 635;4/03/2020;21;50;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;44;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-52;533837;44;9:50 pm
Estudiante 635;4/03/2020;21;53;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;44;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;534021;44;9:53 pm
Estudiante 635;4/03/2020;21;55;28.4.2_184988;Biblioteca;84:D4:7E:CE:9E:5C;Windows 10;n;R_General;43;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-53;534135;43;9:55 pm
Estudiante 9;12/02/2020;8;49;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;47;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-47;6430252;47;8:49 am
Estudiante 9;12/02/2020;8;54;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;53;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-37;6430551;53;8:54 am
Estudiante 9;12/02/2020;8;59;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;56;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-40;6430869;56;8:59 am
Estudiante 9;12/02/2020;9;4;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;55;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-44;6431173;55;9:04 am
Estudiante 9;12/02/2020;9;9;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;55;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-39;6431478;55;9:09 am
Estudiante 9;12/02/2020;9;14;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;56;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-38;6431761;56;9:14 am
Estudiante 9;12/02/2020;9;19;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;59;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-37;6432053;59;9:19 am
Estudiante 9;12/02/2020;9;24;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;59;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-35;6432354;59;9:24 am
Estudiante 9;12/02/2020;9;29;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;52;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-46;6432654;52;9:29 am
Estudiante 9;12/02/2020;9;34;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;42;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-47;6432953;42;9:34 am
Estudiante 9;12/02/2020;9;39;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;49;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-45;6433273;49;9:39 am
Estudiante 9;12/02/2020;9;44;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;49;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-44;6433592;49;9:44 am
Estudiante 9;12/02/2020;9;49;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;49;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-46;6433872;49;9:49 am
Estudiante 9;12/02/2020;9;59;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;51;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-45;6434500;51;9:59 am
Estudiante 9;12/02/2020;10;9;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;52;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-42;6435073;52;10:09 am
Estudiante 9;12/02/2020;10;24;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;54;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-42;6435987;54;10:24 am
Estudiante 9;12/02/2020;10;34;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;54;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-45;6436579;54;10:34 am
Estudiante 9;12/02/2020;10;44;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei ANE-LX3;n;R_General_SinGP;54;Sala de Estudio Grupal Vasquez p4;n;ISIST_1;bgn;-74;6437175;54;10:44 am
Estudiante 2390;6/02/2020;21;14;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Huawei MRD-LX3;n;R_General;14;Sala de Estudio Grupal Vasquez p4;n;ISIST;bgn;-86;5956551;14;9:14 pm
Estudiante 2797;14/01/2020;11;59;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Linux;n;R_General;37;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-78;3936045;37;11:59 am
Estudiante 635;20/01/2020;10;9;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Linux;n;R_General;27;Sala de Estudio Grupal Vasquez p4;n;COMSC;bgn;-69;4447848;27;10:09 am
Estudiante 56;12/02/2020;16;49;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Linux;n;R_General_SinGP;37;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-95;6459070;37;4:49 pm
Estudiante 56;12/02/2020;16;54;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Linux;n;R_General_SinGP;37;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-54;6459367;37;4:54 pm
Estudiante 56;12/02/2020;17;9;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Linux;n;R_General_SinGP;41;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-51;6460270;41;5:09 pm
Estudiante 56;12/02/2020;17;19;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Linux;n;R_General_SinGP;44;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-57;6460873;44;5:19 pm
Estudiante 56;12/02/2020;17;24;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Linux;n;R_General_SinGP;37;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-59;6461175;37;5:24 pm
Estudiante 56;12/02/2020;17;29;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Linux;n;R_General_SinGP;37;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-59;6461481;37;5:29 pm
Estudiante 56;12/02/2020;17;39;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Linux;n;R_General_SinGP;37;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-57;6462077;37;5:39 pm
Estudiante 56;12/02/2020;17;44;28.4.3_184987;Biblioteca;84:D4:7E:CE:9F:20;Linux;n;R_General_SinGP;37;Sala de Estudio Grupal Vasquez p4;n;COMSC_1;bgn;-60;6462382;37;5:44 pm
Estudiante 9;11/02/2020;9;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Android;n;R_General_SinGP;36;Sala de Estudio Individual Miramon p4;n;ISIST_1;bgn;-51;6346877;36;9:39 am
Estudiante 3405;14/02/2020;11;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Apple iPhone;n;logon;35;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-53;6613575;35;11:44 am
Estudiante 2797;24/02/2020;10;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Apple iPhone;n;Role_Invitados;39;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-58;128299;39;10:49 am
Estudiante 3405;14/02/2020;10;34;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;33;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-60;6609366;33;10:34 am
Estudiante 3405;14/02/2020;10;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;31;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-62;6609667;31;10:39 am
Estudiante 3405;14/02/2020;10;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;30;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-56;6610271;30;10:49 am
Estudiante 3405;14/02/2020;10;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;35;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-58;6610568;35;10:54 am
Estudiante 3405;14/02/2020;10;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;31;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-60;6610868;31;10:59 am
Estudiante 3405;14/02/2020;12;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;34;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-57;6614776;34;12:04 pm
Estudiante 3405;14/02/2020;13;19;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;46;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-50;6619275;46;1:19 pm
Estudiante 3405;14/02/2020;13;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;45;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-50;6621067;45;1:49 pm
Estudiante 3405;14/02/2020;14;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;43;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-49;6622312;43;2:09 pm
Estudiante 3405;14/02/2020;14;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;45;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-48;6622609;45;2:14 pm
Estudiante 3405;14/02/2020;14;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;43;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-47;6624372;43;2:44 pm
Estudiante 3405;14/02/2020;14;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;45;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;6625268;45;2:59 pm
Estudiante 3405;14/02/2020;15;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;44;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-45;6625580;44;3:04 pm
Estudiante 3405;14/02/2020;15;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;44;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-48;6625867;44;3:09 pm
Estudiante 3405;14/02/2020;15;19;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;44;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;6626468;44;3:19 pm
Estudiante 3405;14/02/2020;15;24;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;43;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;6626765;43;3:24 pm
Estudiante 3405;14/02/2020;15;34;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;47;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;6627365;47;3:34 pm
Estudiante 3405;14/02/2020;15;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;42;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-45;6627670;42;3:39 pm
Estudiante 3405;14/02/2020;15;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;46;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;6628003;46;3:44 pm
Estudiante 3405;14/02/2020;15;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;46;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-47;6628304;46;3:49 pm
Estudiante 3405;14/02/2020;15;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;46;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-48;6628622;46;3:54 pm
Estudiante 3405;14/02/2020;15;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;46;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-47;6628905;46;3:59 pm
Estudiante 3405;14/02/2020;16;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;44;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-50;6629173;44;4:04 pm
Estudiante 3405;14/02/2020;16;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;45;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;6629770;45;4:14 pm
Estudiante 3405;19/02/2020;9;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;12;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-55;7038368;12;9:44 am
Estudiante 3405;19/02/2020;9;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;37;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-54;7038670;37;9:49 am
Estudiante 3405;19/02/2020;9;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;36;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;7038970;36;9:54 am
Estudiante 3405;19/02/2020;9;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;45;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-51;7039272;45;9:59 am
Estudiante 3405;19/02/2020;10;19;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;31;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-54;7040476;31;10:19 am
Estudiante 3405;19/02/2020;10;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;35;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-55;7042272;35;10:49 am
Estudiante 3405;19/02/2020;10;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;33;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-50;7042570;33;10:54 am
Estudiante 3405;19/02/2020;11;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;32;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-59;7043470;32;11:09 am
